source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
Exp_Saet_7_NoCarrier_F9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	84	Exp_Saet_7_NoCarrier_F9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_NoCarrier_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_NoCarrier_F9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_3_WithCarrier_B6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	85	Exp_Saet_3_WithCarrier_B6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_3_WithCarrier_B6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_3_WithCarrier_B6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_7_NoCarrier_F5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	86	Exp_Saet_7_NoCarrier_F5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_NoCarrier_F5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_NoCarrier_F5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_WithCarrier_G8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	87	Exp_Saet_8_WithCarrier_G8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_WithCarrier_G8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_WithCarrier_G8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_4_NoCarrier_C8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	88	Exp_Saet_4_NoCarrier_C8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_4_NoCarrier_C8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_4_NoCarrier_C8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_7_NoCarrier_F8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	89	Exp_Saet_7_NoCarrier_F8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_NoCarrier_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_NoCarrier_F8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_2_WithCarrier_A4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	90	Exp_Saet_2_WithCarrier_A4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_2_WithCarrier_A4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_2_WithCarrier_A4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_7_NoCarrier_F4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	91	Exp_Saet_7_NoCarrier_F4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_NoCarrier_F4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_NoCarrier_F4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_05_35_2	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_05_35_2	1	92	Per_Myo_05_35_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_05_35_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_05_35_2.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Myocardial_tissue_A4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Myocardial_tissue_A4	1	93	Myocardial_tissue_A4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Myocardial_tissue_A4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Myocardial_tissue_A4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_3_WithCarrier_B7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	94	Exp_Saet_3_WithCarrier_B7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_3_WithCarrier_B7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_3_WithCarrier_B7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_1_NoCarrier_D9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	95	Exp_Saet_1_NoCarrier_D9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_1_NoCarrier_D9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_1_NoCarrier_D9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_2_WithCarrier_A7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	96	Exp_Saet_2_WithCarrier_A7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_2_WithCarrier_A7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_2_WithCarrier_A7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_7_WithCarrier_F7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	97	Exp_Saet_7_WithCarrier_F7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_WithCarrier_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_WithCarrier_F7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Myocardial_tissue_A5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Myocardial_tissue_A5	1	98	Myocardial_tissue_A5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Myocardial_tissue_A5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Myocardial_tissue_A5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_NoCarrier_G5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	99	Exp_Saet_8_NoCarrier_G5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_NoCarrier_G5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_NoCarrier_G5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_5_WithCarrier_D5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	100	Exp_Saet_5_WithCarrier_D5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_5_WithCarrier_D5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_5_WithCarrier_D5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_7_NoCarrier_F7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	101	Exp_Saet_7_NoCarrier_F7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_NoCarrier_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_NoCarrier_F7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_4_NoCarrier_C10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	102	Exp_Saet_4_NoCarrier_C10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_4_NoCarrier_C10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_4_NoCarrier_C10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_4_0_3	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_4_0_3	1	103	Per_Myo_4_0_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_4_0_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_4_0_3.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_2_NoCarrier_A5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	104	Exp_Saet_2_NoCarrier_A5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_2_NoCarrier_A5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_2_NoCarrier_A5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_4_WithCarrier_C10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	105	Exp_Saet_4_WithCarrier_C10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_4_WithCarrier_C10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_4_WithCarrier_C10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_2_NoCarrier_A7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	106	Exp_Saet_2_NoCarrier_A7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_2_NoCarrier_A7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_2_NoCarrier_A7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_1_3_3	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_1_3_3	1	107	Per_Myo_1_3_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_1_3_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_1_3_3.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_5_NoCarrier_D5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	108	Exp_Saet_5_NoCarrier_D5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_5_NoCarrier_D5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_5_NoCarrier_D5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_35_05_1	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_35_05_1	1	109	Per_Myo_35_05_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_35_05_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_35_05_1.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_WithCarrier_H7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	110	Exp_Saet_9_WithCarrier_H7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_WithCarrier_H7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_WithCarrier_H7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_WithCarrier_E7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	111	Exp_Saet_6_WithCarrier_E7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_WithCarrier_E7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_WithCarrier_E7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_1_NoCarrier_D10	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	112	Exp_Saet_1_NoCarrier_D10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_1_NoCarrier_D10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_1_NoCarrier_D10.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_35_05_2	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_35_05_2	1	113	Per_Myo_35_05_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_35_05_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_35_05_2.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_WithCarrier_G7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	114	Exp_Saet_8_WithCarrier_G7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_WithCarrier_G7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_WithCarrier_G7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_4_WithCarrier_C5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	115	Exp_Saet_4_WithCarrier_C5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_4_WithCarrier_C5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_4_WithCarrier_C5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_8_WithCarrier_G9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	116	Exp_Saet_8_WithCarrier_G9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_8_WithCarrier_G9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_8_WithCarrier_G9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_7_NoCarrier_F6	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	117	Exp_Saet_7_NoCarrier_F6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_7_NoCarrier_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_7_NoCarrier_F6.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_WithCarrier_E5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	118	Exp_Saet_6_WithCarrier_E5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_WithCarrier_E5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_WithCarrier_E5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_NoCarrier_H5	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	119	Exp_Saet_9_NoCarrier_H5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_NoCarrier_H5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_NoCarrier_H5.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_6_NoCarrier_E7	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	120	Exp_Saet_6_NoCarrier_E7	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_6_NoCarrier_E7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_6_NoCarrier_E7.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_3_WithCarrier_B9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	121	Exp_Saet_3_WithCarrier_B9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_3_WithCarrier_B9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_3_WithCarrier_B9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_NoCarrier_H8	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	122	Exp_Saet_9_NoCarrier_H8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_NoCarrier_H8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_NoCarrier_H8.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_5_NoCarrier_D9	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	123	Exp_Saet_5_NoCarrier_D9	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_5_NoCarrier_D9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_5_NoCarrier_D9.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Per_Myo_3_1_2	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	single cell	not applicable	Per_Myo_3_1_2	1	124	Per_Myo_3_1_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Per_Myo_3_1_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Per_Myo_3_1_2.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Exp_Saet_9_WithCarrier_H4	Homo sapiens	Myocardium	Type 2 diabetes mellitus	Myocardium	cell	carrier	not applicable	carrier	not available	125	Exp_Saet_9_WithCarrier_H4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Exp_Saet_9_WithCarrier_H4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/07/PXD053450/Exp_Saet_9_WithCarrier_H4.raw	1	not available	not available	not available	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
